location;year;row;column;Genotype;pop;rep;firmness;area_px;area_cm2;diameter_cm;bbox_w;bbox_h;h_w_ratio;avg_R;avg_G;avg_B;circularity;score;CIE_a;myb;co_loc;rootstock
lachacker;2025;2;64;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;64;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;65;LAR2N65;pxw;1;7.02;233972;42.73;7.66;540;537;0.994;96.63;102.37;36.16;0.89;1;-12.12;0;0;M9
lachacker;2025;2;65;LAR2N65;pxw;2;7.27;232268;42.42;7.97;547;525;0.96;97.16;101.71;36.92;0.883;1;-11.44;0;0;M9
lachacker;2025;2;65;LAR2N65;pxw;3;7.51;246168;44.95;8.11;590;527;0.893;96.92;102.42;36.78;0.867;1;-11.96;0;0;M9
lachacker;2025;2;65;LAR2N65;pxw;4;7.95;216202;39.48;7.86;560;473;0.845;83.92;86.97;29.47;0.883;1;-9.9;0;0;M9
lachacker;2025;2;65;LAR2N65;pxw;5;8.73;220222;40.22;8;580;472;0.814;75.94;73.5;27.57;0.871;1;-5.98;0;0;M9
lachacker;2025;2;65;LAR2N65;pxw;6;NA;236457;43.18;8.19;591;492;0.832;93.41;98.68;34.14;0.881;1;-11.71;0;0;M9
lachacker;2025;2;65;LAR2N65;pxw;7;NA;184164;33.63;7.15;510;464;0.91;102.02;99.63;41.41;0.883;1;-7.61;0;0;M9
lachacker;2025;2;65;LAR2N65;pxw;8;NA;170420;31.12;6.55;454;495;1.09;109.32;112.61;46.87;0.884;1;-11.09;0;0;M9
lachacker;2025;2;66;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;66;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;66;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;66;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;66;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;66;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;66;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;66;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;67;LAR2N67;pxw;1;8.04;270012;49.31;8.25;587;586;0.998;88.59;40.45;26.14;0.888;1;20.86;1;1;M9
lachacker;2025;2;67;LAR2N67;pxw;2;8.39;192554;35.16;7.14;467;518;1.109;86.82;34.77;25.19;0.878;1;23.32;1;1;M9
lachacker;2025;2;67;LAR2N67;pxw;3;8.68;225538;41.19;7.68;533;525;0.985;88.07;40.52;32.05;0.89;1;21.06;1;1;M9
lachacker;2025;2;67;LAR2N67;pxw;4;8.73;158683;28.98;6.33;445;455;1.022;77.17;43.74;27.79;0.881;1;13.61;1;1;M9
lachacker;2025;2;67;LAR2N67;pxw;5;8.86;193790;35.39;7.25;488;513;1.051;78.75;35.99;25.04;0.868;1;18.99;1;1;M9
lachacker;2025;2;67;LAR2N67;pxw;6;NA;223106;40.74;8.23;540;535;0.991;87.01;42.03;28.79;0.864;1;19.4;1;1;M9
lachacker;2025;2;67;LAR2N67;pxw;7;NA;239579;43.75;8.6;617;492;0.797;94.66;51.65;34.68;0.867;1;17.52;1;1;M9
lachacker;2025;2;67;LAR2N67;pxw;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;68;LAR2N68;pxw;1;4.91;454095;82.92;11.17;758;747;0.985;131.42;90.22;41.51;0.875;1;11.79;0;0;M9
lachacker;2025;2;68;LAR2N68;pxw;2;8.11;113827;20.79;5.34;379;370;0.976;90.95;55.02;29.7;0.893;1;13.26;0;0;M9
lachacker;2025;2;68;LAR2N68;pxw;3;11.72;145281;26.53;6.38;422;457;1.083;82.16;42.83;26.69;0.862;1;16.48;0;0;M9
lachacker;2025;2;68;LAR2N68;pxw;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;M9
lachacker;2025;2;68;LAR2N68;pxw;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;M9
lachacker;2025;2;68;LAR2N68;pxw;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;M9
lachacker;2025;2;68;LAR2N68;pxw;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;M9
lachacker;2025;2;68;LAR2N68;pxw;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;M9
lachacker;2025;2;69;LAR2N69;pxw;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;M9
lachacker;2025;2;69;LAR2N69;pxw;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;M9
lachacker;2025;2;69;LAR2N69;pxw;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;M9
lachacker;2025;2;69;LAR2N69;pxw;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;M9
lachacker;2025;2;69;LAR2N69;pxw;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;M9
lachacker;2025;2;69;LAR2N69;pxw;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;M9
lachacker;2025;2;69;LAR2N69;pxw;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;M9
lachacker;2025;2;69;LAR2N69;pxw;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;M9
lachacker;2025;2;70;LAR2N70;pxw;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;M9
lachacker;2025;2;70;LAR2N70;pxw;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;M9
lachacker;2025;2;70;LAR2N70;pxw;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;M9
lachacker;2025;2;70;LAR2N70;pxw;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;M9
lachacker;2025;2;70;LAR2N70;pxw;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;M9
lachacker;2025;2;70;LAR2N70;pxw;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;M9
lachacker;2025;2;70;LAR2N70;pxw;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;M9
lachacker;2025;2;70;LAR2N70;pxw;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;M9
lachacker;2025;2;71;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;71;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;71;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;71;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;71;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;71;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;71;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;71;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;72;LAR2N72;pxw;1;5.73;313739;57.29;9.04;614;640;1.042;142.57;81.25;52.4;0.874;1;22.8;1;0;M9
lachacker;2025;2;72;LAR2N72;pxw;2;5.82;335123;61.2;9.73;619;664;1.073;113.89;89.85;39.09;0.884;1;3.59;1;0;M9
lachacker;2025;2;72;LAR2N72;pxw;3;5.94;245946;44.91;8.13;528;583;1.104;128.67;56.2;37.17;0.877;1;29.89;1;0;M9
lachacker;2025;2;72;LAR2N72;pxw;4;6.15;281481;51.4;9.06;538;649;1.206;116.44;75.01;36.53;0.875;1;13.56;1;0;M9
lachacker;2025;2;72;LAR2N72;pxw;5;6.77;238003;43.46;7.86;524;558;1.065;127.22;71.65;40.04;0.893;1;20.73;1;0;M9
lachacker;2025;2;72;LAR2N72;pxw;6;NA;244532;44.66;8.14;503;585;1.163;161.19;129.43;71.5;0.88;1;4.96;1;0;M9
lachacker;2025;2;72;LAR2N72;pxw;7;NA;288278;52.64;9.29;519;674;1.299;99.59;29.37;23.57;0.86;1;31.25;1;0;M9
lachacker;2025;2;72;LAR2N72;pxw;8;NA;263893;48.19;8.16;568;584;1.028;129.69;98.81;45.91;0.888;1;6.23;1;0;M9
lachacker;2025;2;73;LAR2N73;pxw;1;6.75;213851;39.05;7.54;511;520;1.018;92.51;47.79;30.54;0.884;1;18.55;1;0;M9
lachacker;2025;2;73;LAR2N73;pxw;2;7.52;285256;52.09;9.14;534;663;1.242;109.88;68.67;31.61;0.86;1;13.99;1;0;M9
lachacker;2025;2;73;LAR2N73;pxw;3;7.61;223582;40.83;7.9;476;581;1.221;98.01;70.56;37.92;0.87;1;7.63;1;0;M9
lachacker;2025;2;73;LAR2N73;pxw;4;7.69;270747;49.44;8.58;554;632;1.141;74.46;36.39;23.79;0.869;1;16.64;1;0;M9
lachacker;2025;2;73;LAR2N73;pxw;5;8.68;289178;52.81;9.22;547;677;1.238;54.88;20.17;16.76;0.855;1;17.01;1;0;M9
lachacker;2025;2;73;LAR2N73;pxw;6;NA;276528;50.5;8.47;567;606;1.069;104.04;63.5;30.08;0.884;1;14.28;1;0;M9
lachacker;2025;2;73;LAR2N73;pxw;7;NA;373545;68.21;10.23;630;734;1.165;98.12;70.85;31.89;0.876;1;7.01;1;0;M9
lachacker;2025;2;73;LAR2N73;pxw;8;NA;299981;54.78;9.55;560;692;1.236;84.45;42.36;22.49;0.84;1;17.54;1;0;M9
lachacker;2025;2;74;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;74;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;74;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;74;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;74;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;74;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;74;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;74;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;75;LAR2N75;pxw;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;75;LAR2N75;pxw;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;75;LAR2N75;pxw;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;75;LAR2N75;pxw;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;75;LAR2N75;pxw;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;75;LAR2N75;pxw;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;75;LAR2N75;pxw;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;75;LAR2N75;pxw;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;76;LAR2N76;pxw;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;76;LAR2N76;pxw;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;76;LAR2N76;pxw;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;76;LAR2N76;pxw;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;76;LAR2N76;pxw;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;76;LAR2N76;pxw;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;76;LAR2N76;pxw;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;76;LAR2N76;pxw;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;M9
lachacker;2025;2;77;LAR2N77;pxw;1;6.95;287610;52.52;8.57;613;582;0.949;102.9;72.15;39.77;0.885;1;9.16;1;1;M9
lachacker;2025;2;77;LAR2N77;pxw;2;7.3;254358;46.45;8.08;565;555;0.982;107.49;51.98;39.06;0.885;1;23.43;1;1;M9
lachacker;2025;2;77;LAR2N77;pxw;3;7.38;251734;45.97;8.25;560;544;0.971;76.64;34.48;27.65;0.882;1;19.18;1;1;M9
lachacker;2025;2;77;LAR2N77;pxw;4;7.57;309637;56.54;9.43;567;661;1.166;84.79;40.22;30.27;0.87;1;19.61;1;1;M9
lachacker;2025;2;77;LAR2N77;pxw;5;8.54;219065;40;7.88;527;522;0.991;100.48;51.72;37.81;0.868;1;20.39;1;1;M9
lachacker;2025;2;77;LAR2N77;pxw;6;NA;362766;66.25;10.64;588;745;1.267;81.73;38.64;28.67;0.862;1;19.04;1;1;M9
lachacker;2025;2;77;LAR2N77;pxw;7;NA;208822;38.13;8;462;558;1.208;101.23;58.94;39.27;0.865;1;16.48;1;1;M9
lachacker;2025;2;77;LAR2N77;pxw;8;NA;221197;40.39;8.22;470;584;1.243;94.51;44.86;32.13;0.864;1;21.35;1;1;M9
lachacker;2025;2;78;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;78;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;78;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;78;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;78;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;78;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;78;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;78;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;79;LAR2N79;pxw;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;79;LAR2N79;pxw;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;79;LAR2N79;pxw;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;79;LAR2N79;pxw;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;79;LAR2N79;pxw;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;79;LAR2N79;pxw;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;79;LAR2N79;pxw;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;79;LAR2N79;pxw;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;M9
lachacker;2025;2;80;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;80;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;80;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;80;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;80;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;80;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;80;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;80;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;81;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;81;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;81;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;81;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;81;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;81;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;81;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;81;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;82;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;82;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;82;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;82;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;82;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;82;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;82;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;82;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;83;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;83;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;83;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;83;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;83;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;83;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;83;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;83;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;84;LAR2N84;pxw;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;84;LAR2N84;pxw;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;84;LAR2N84;pxw;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;84;LAR2N84;pxw;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;84;LAR2N84;pxw;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;84;LAR2N84;pxw;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;84;LAR2N84;pxw;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;84;LAR2N84;pxw;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;M9
lachacker;2025;2;85;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;85;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;85;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;85;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;85;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;85;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;85;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;85;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;86;LAR2N86;pxw;1;3.84;260801;47.63;8.21;571;558;0.977;149.58;113.41;66.97;0.888;1;8.53;0;1;M9
lachacker;2025;2;86;LAR2N86;pxw;2;4.19;248416;45.36;8.06;574;533;0.929;139.35;102.61;55.22;0.89;1;9.17;0;1;M9
lachacker;2025;2;86;LAR2N86;pxw;3;4.71;231842;42.34;7.91;553;522;0.944;87.26;21.32;22.1;0.887;1;30.2;0;1;M9
lachacker;2025;2;86;LAR2N86;pxw;4;5.33;206206;37.66;7.52;544;474;0.871;108.38;65.06;37.29;0.878;1;15.89;0;1;M9
lachacker;2025;2;86;LAR2N86;pxw;5;5.66;180222;32.91;7.08;509;445;0.874;127.09;84.49;52.14;0.881;1;14.02;0;1;M9
lachacker;2025;2;86;LAR2N86;pxw;6;NA;217191;39.66;7.35;529;515;0.974;138.66;80.98;51.94;0.886;1;21.22;0;1;M9
lachacker;2025;2;86;LAR2N86;pxw;7;NA;241220;44.05;8.09;589;508;0.862;147.38;90.28;59.61;0.871;1;20.27;0;1;M9
lachacker;2025;2;86;LAR2N86;pxw;8;NA;201218;36.75;7.33;523;483;0.924;117.02;66.03;39.84;0.875;1;19.45;0;1;M9
lachacker;2025;2;87;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;87;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;87;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;87;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;87;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;87;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;87;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;87;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;M9
lachacker;2025;2;88;LAR2N88;pxw;1;6.41;302203;55.19;9.06;632;595;0.941;82.15;75.11;25.68;0.884;1;-4.02;0;0;M9
lachacker;2025;2;88;LAR2N88;pxw;2;6.93;256941;46.92;8.17;582;573;0.985;91.17;91.88;33.04;0.888;1;-8.98;0;0;M9
lachacker;2025;2;88;LAR2N88;pxw;3;6.94;200380;36.59;7.4;521;475;0.912;102.88;74.79;31.25;0.882;1;6.85;0;0;M9
lachacker;2025;2;88;LAR2N88;pxw;4;7.21;164348;30.01;6.39;448;529;1.181;100.72;92.16;34.74;0.881;1;-4.43;0;0;M9
lachacker;2025;2;88;LAR2N88;pxw;5;7.57;154349;28.19;6.26;451;453;1.004;105.8;107.17;38.53;0.888;1;-10.36;0;0;M9
lachacker;2025;2;88;LAR2N88;pxw;6;NA;169126;30.88;6.58;466;484;1.039;106.61;78.46;33.62;0.88;1;6.57;0;0;M9
lachacker;2025;2;88;LAR2N88;pxw;7;NA;258783;47.26;9.02;664;487;0.733;107.47;70.46;31.53;0.849;1;11.74;0;0;M9
lachacker;2025;2;88;LAR2N88;pxw;8;NA;187302;34.2;7.07;477;542;1.136;98.98;94.27;32.51;0.882;1;-6.67;0;0;M9
