"Genotype","predicted.value","std.error","status","AVSED","h2_Cullis","Gvar","pop","co_loc","pop_BLUE"
"FBR1N67",0.00773789863886308,0.000918593058129023,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N68",0.00523165547755239,0.000949934223137549,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N69",0.0066857902863138,0.000958767918861052,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N7",0.00795496491787701,0.000948292819918285,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N71",0.00681251797132689,0.0009725547215005,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N73",0.0074991558397584,0.000941058582190327,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR1N75",0.00720208928340851,0.000964138079319139,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR1N77",0.00717800369545791,0.00095898208045591,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N78",0.00805364161602323,0.000962946900669111,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N8",0.00741654547007872,0.000965249120887004,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR1N80",0.00952791830512744,0.000980362894309906,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N82",0.00733223789907537,0.00095816299273573,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N83",0.00869413716749597,0.000976293767902074,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N84",0.00794893393359541,0.000951615297105194,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR1N86",0.00757302447203292,0.000951143700400292,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
