"Genotype","predicted.value","std.error","status","AVSED","h2_Cullis","Gvar","pop","co_loc","pop_BLUE"
"LAR1N108",1450.89747492922,263.954203142406,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","0",1086.07596075875
"LAR1N109",1329.55201705017,262.366983652465,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","0",1086.07596075875
"LAR1N111",1353.41570651517,261.542298772765,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","0",1086.07596075875
"LAR1N114",1522.84164865594,264.318477161968,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","0",1086.07596075875
"LAR1N117",472.285674311052,264.03753658112,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","1",1086.07596075875
"LAR1N119",1556.6406893832,264.883838448131,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","0",1086.07596075875
"LAR1N125",234.399534965237,261.876439987603,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","1",1086.07596075875
"LAR1N69",309.389099088103,262.10716582912,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","1",1086.07596075875
"LAR1N72",380.784289756623,260.038253520914,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","1",1086.07596075875
"LAR1N74",NA,NA,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","0",1086.07596075875
"LAR1N75",473.737864721728,264.08937135159,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"pxw","1",1086.07596075875
